Date,Temperature High (C),Temperature Low (C),Temperature Average (C),Sea Surface Temperature (C),Sea Ice (WMO Code),Pressure High (mbar),Pressure Low (mbar),Pressure Average (mbar),Wind Peak (knots),Wind 5-Sec Peak (knots),Wind 2-Min Peak (knots),Wind Average (knots),Wind Peak Direction,Wind 5-Sec Peak Direction,Wind 2-Min Peak Direction,Wind Prevailing Direction,Precipitation Melted (mm),Precipitation Snow (cm),Depth at Snowstake (cm),Sky Coverage (tenths)
2015-06-18,-6.0,-9.7,-8.0,-1.7,01900,994.7,984.1,990.7,,33.0,25.0,12.0,,,75.0,E,0.0,0,18.0,
2015-06-19,-1.4,-7.3,-4.6,-1.8,01900,994.5,984.5,988.0,,35.0,28.0,15.0,,,127.0,SE,0.0,0,18.0,
2015-06-20,-2.1,-7.0,-4.1,-1.7,0/9/0,990.0,986.2,988.3,,22.0,19.0,8.0,,,202.0,S,0.0,1,19.0,
2015-06-21,-4.0,-7.5,-5.7,-1.7,0/9/0,992.6,989.2,990.5,,16.0,13.0,5.0,,,73.0,E,0.0,0,19.0,
2015-06-22,-2.8,-8.8,-5.9,-1.7,0/9/0,993.5,976.6,989.2,,31.0,23.0,9.0,,,116.0,SE,0.0,1,20.0,
2015-06-23,1.8,-3.5,-0.2,-1.3,0/9/0,977.1,963.9,967.0,,44.0,37.0,21.0,,,53.0,NE,0.0,2,22.0,
2015-06-24,1.4,-2.0,-0.6,-1.0,0/9/0,988.1,965.2,975.1,,47.0,39.0,24.0,,,47.0,NE,0.0,0,21.0,
2015-06-25,3.3,-2.0,-0.6,-1.4,0/8/0,991.6,974.8,986.9,,40.0,31.0,15.0,,,72.0,NE,0.0,0,21.0,
2015-06-26,3.5,-2.5,0.1,-0.9,0/8/0,979.8,970.1,974.7,,38.0,30.0,18.0,,,58.0,NE,0.0,0,21.0,
2015-06-27,1.3,-2.9,-0.8,-1.1,0/8/0,973.8,953.0,962.2,,46.0,35.0,18.0,,,59.0,NE,0.0,4,25.0,
2015-06-28,-1.9,-9.7,-6.0,-1.2,0/8/0,961.0,951.3,954.7,,32.0,25.0,8.0,,,89.0,SE,0.0,1,26.0,
2015-06-29,-6.8,-9.1,-8.0,-1.6,0/8/0,969.9,961.0,966.2,,16.0,12.0,5.0,,,188.0,E,0.0,0,25.0,
2015-06-30,-5.5,-9.8,-7.9,-1.7,0/8/0,985.5,969.9,975.9,,22.0,17.0,7.0,,,183.0,S,0.0,0,25.0,
2015-07-01,-2.9,-10.3,-7.2,-1.7,0/8/0,992.3,980.1,987.4,,40.0,28.0,13.0,,,25.0,SW,0.0,0,27.0,
2015-07-02,-7.3,-18.0,-15.7,-1.6,0/8/0,985.9,980.0,983.3,,32.0,25.0,17.0,,,236.0,SW,0.0,5,32.0,
2015-07-03,-9.8,-17.2,-12.5,-1.7,21952,998.3,985.5,992.8,,36.0,26.0,17.0,,,197.0,S,0.0,0,29.0,
2015-07-04,-10.3,-12.6,-11.6,-1.7,21952,1005.6,998.1,1001.9,,22.0,16.0,8.0,,,123.0,SW,0.0,0,29.0,
2015-07-05,-12.0,-14.5,-12.8,-1.7,21952,1009.8,1005.6,1007.8,,10.0,9.0,4.0,,,92.0,SW,0.0,0,29.0,
2015-07-06,-11.1,-13.5,-12.1,-1.6,21952,1011.5,1009.7,1010.8,,12.0,9.0,3.0,,,317.0,NW,0.0,0,29.0,
2015-07-07,-12.0,-15.7,-14.0,-1.7,32923,1011.1,1003.9,1007.8,,9.0,8.0,3.0,,,201.0,S,0.0,0,29.0,
2015-07-08,-3.6,-16.4,-11.5,-1.7,32923,1003.9,994.8,999.8,,40.0,31.0,8.0,,,49.0,NE,0.0,0,29.0,
2015-07-09,-0.1,-3.9,-2.0,-1.6,32923,995.0,978.6,985.4,,65.0,57.0,32.0,,,53.0,NE,0.0,0,29.0,
2015-07-10,1.2,-6.6,-1.9,-1.6,22934,982.1,958.8,973.4,,50.0,39.0,17.0,,,75.0,E,0.0,0,29.0,
2015-07-11,-0.5,-5.0,-3.0,-1.6,22935,959.5,950.9,955.0,,42.0,32.0,18.0,,,75.0,NE,0.0,0,29.0,
2015-07-12,-3.4,-16.5,-10.7,-1.6,0/8/0,965.0,954.5,961.5,,33.0,26.0,9.0,,,79.0,W,0.0,1,30.0,
2015-07-13,-13.2,-18.7,-16.6,-1.6,21830,975.0,964.4,968.8,,17.0,14.0,8.0,,,210.0,SW,0.0,6,36.0,
2015-07-14,-11.4,-18.8,-17.1,-1.7,0/8/0,975.6,966.6,973.4,,20.0,14.0,3.0,,,111.0,SW,0.0,3,39.0,
2015-07-15,-2.0,-10.9,-4.3,-1.6,0/8/0,966.5,953.0,958.2,,42.0,33.0,19.0,,,66.0,SE,0.0,0,39.0,
2015-07-16,0.8,-7.2,-2.2,-1.7,0/8/0,968.3,957.9,964.1,,65.0,48.0,23.0,,,42.0,NE,0.0,0,38.0,
2015-07-17,0.6,-13.7,-9.9,-1.6,0/8/0,970.7,957.6,966.2,,43.0,33.0,9.0,,,35.0,S,0.0,0,38.0,
2015-07-18,-4.0,-9.0,-5.8,-1.7,0/8/0,964.1,952.9,959.2,,36.0,31.0,14.0,,,53.0,NE,0.0,0,38.0,
2015-07-19,-5.0,-12.8,-8.6,-1.7,0/8/0,975.5,951.5,960.1,,35.0,28.0,17.0,,,201.0,SW,0.0,0,38.0,
2015-07-20,-2.9,-16.8,-12.4,-1.7,42852,986.1,964.3,978.2,,49.0,40.0,12.0,,,56.0,W,0.0,0,36.0,
2015-07-21,-2.6,-19.2,-14.8,-1.7,52852,978.0,961.9,971.6,,43.0,34.0,15.0,,,41.0,SW,0.0,0,36.0,
2015-07-22,-9.6,-23.3,-16.8,-1.7,52845,982.4,960.7,971.2,,45.0,36.0,15.0,,,53.0,SW,0.0,0,36.0,
2015-07-23,-20.2,-22.4,-21.3,-1.7,52845,996.3,982.4,987.1,,24.0,20.0,11.0,,,217.0,SW,0.0,0,36.0,
2015-07-24,-11.2,-23.0,-19.8,-1.7,52845,1006.3,996.3,1003.0,,20.0,16.0,6.0,,,211.0,NW,0.0,0,36.0,
2015-07-25,-4.6,-11.2,-7.0,-1.7,52845,1002.5,998.0,1001.2,,33.0,26.0,5.0,,,39.0,SE,0.0,13,49.0,
2015-07-26,-8.1,-16.6,-12.7,-1.7,52845,1004.3,1001.7,1003.0,,7.0,4.0,1.0,,,83.0,E,0.0,0,49.0,
2015-07-27,-7.5,-16.8,-13.5,-1.7,52845,1002.2,996.4,998.8,,2.0,3.0,1.0,,,142.0,E,0.0,0,49.0,
2015-07-28,-8.7,-12.7,-10.9,-1.7,52855,998.0,994.0,995.3,,5.0,4.0,1.0,,,225.0,E,0.0,0,49.0,
2015-07-29,-10.2,-19.1,-15.0,-1.7,52855,1002.7,998.0,1001.2,,4.0,3.0,1.0,,,237.0,SE,0.0,0,49.0,
2015-07-30,-0.1,-18.5,-7.8,-1.8,52855,1001.3,992.9,996.2,,14.0,11.0,3.0,,,131.0,SE,0.0,0,49.0,
2015-07-31,0.5,-3.0,-0.7,-1.7,52855,994.5,990.4,992.6,,32.0,25.0,14.0,,,54.0,NE,0.0,0,48.0,
2015-08-01,-3.1,-12.1,-7.6,-1.7,52855,995.2,991.6,994.0,,8.0,7.0,3.0,,,19.0,NW,0.0,4,52.0,
2015-08-02,-1.9,-21.9,-8.2,-1.7,52855,993.4,982.5,988.5,,35.0,28.0,13.0,,,51.0,NE,0.0,0,52.0,
2015-08-03,-1.9,-22.7,-9.9,-1.8,52855,994.4,983.8,990.1,,53.0,44.0,13.0,,,51.0,NE,0.0,0,40.0,
2015-08-04,1.2,-3.9,-0.4,-1.7,42755,997.8,990.2,994.3,,54.0,44.0,26.0,,,52.0,N,0.0,0,36.0,
2015-08-05,0.9,-1.8,-0.2,-1.7,22755,997.9,970.3,987.7,,78.0,61.0,37.0,,,74.0,E,0.0,0,35.0,
2015-08-06,2.7,-1.8,0.2,-1.7,22761,986.2,968.6,976.6,,63.0,51.0,34.0,,,62.0,NE,0.0,0,34.0,
2015-08-07,1.2,-2.8,-0.1,-1.5,0/7/0,987.4,981.9,985.0,,63.0,47.0,35.0,,,51.0,NE,0.0,0,34.0,
2015-08-08,-0.9,-6.7,-4.4,-1.5,0/7/0,984.3,964.5,975.6,,39.0,27.0,10.0,,,111.0,E,0.0,0,34.0,
2015-08-09,-0.2,-5.1,-2.9,-1.7,0/7/0,982.0,967.7,975.5,,43.0,33.0,10.0,,,45.0,NE,0.0,3,37.0,
2015-08-10,-3.3,-7.1,-5.5,-1.7,0/7/0,989.6,978.3,986.4,,46.0,35.0,12.0,,,58.0,NE,0.0,0,37.0,
2015-08-11,-1.5,-8.3,-5.5,-1.8,0/7/0,978.3,965.3,969.7,,69.0,52.0,23.0,,,54.0,W,0.0,3,40.0,
2015-08-12,-2.1,-13.5,-10.2,-1.8,51755,984.2,967.7,978.4,,37.0,28.0,9.0,,,42.0,SW,0.0,0,40.0,
2015-08-13,-0.7,-6.2,-2.3,-1.8,51755,976.5,958.9,966.6,,38.0,26.0,13.0,,,353.0,NW,0.0,10,50.0,
2015-08-14,-0.7,-16.0,-8.2,-1.8,51755,963.2,945.2,955.2,,56.0,46.0,18.0,,,54.0,NE,0.0,0,45.0,
2015-08-15,-2.0,-18.1,-7.0,-1.8,0/7/0,952.4,926.3,939.0,,65.0,53.0,24.0,,,65.0,NE,0.0,0,45.0,
2015-08-16,-17.4,-22.4,-20.0,-1.8,51755,958.9,945.7,953.4,,34.0,27.0,10.0,,,234.0,SE,0.0,0,45.0,
2015-08-17,-17.5,-20.9,-18.9,-1.8,51755,958.9,944.8,949.8,,23.0,17.0,8.0,,,231.0,SW,0.0,0,45.0,
2015-08-18,-12.9,-19.7,-16.7,-1.8,51755,988.2,959.0,974.2,,41.0,20.0,5.0,,,132.0,SE,0.0,0,45.0,
2015-08-19,-4.5,-18.2,-13.8,-1.8,51755,990.3,971.4,982.5,,31.0,24.0,8.0,,,245.0,SE,0.0,0,45.0,
2015-08-20,-10.0,-21.5,-16.7,-1.8,52755,985.3,975.4,982.0,,30.0,24.0,9.0,,,242.0,SW,0.0,7,52.0,
2015-08-21,-17.8,-23.0,-20.3,-1.8,52755,1002.3,985.4,995.3,,15.0,13.0,4.0,,,218.0,NW,0.0,0,52.0,
2015-08-22,-13.1,-20.4,-17.0,-1.8,52755,1006.4,1001.9,1004.0,,11.0,8.0,3.0,,,111.0,SE,0.0,0,52.0,
2015-08-23,-6.7,-13.7,-11.2,-1.8,52755,1007.9,1002.3,1005.6,,13.0,11.0,3.0,,,352.0,NW,0.0,0,52.0,
2015-08-24,-8.3,-11.6,-9.8,-1.8,52755,1008.7,1004.2,1007.6,,11.0,9.0,3.0,,,126.0,SE,0.0,1,53.0,
2015-08-25,-5.0,-12.1,-7.5,-1.8,52755,1008.1,1005.8,1006.4,,7.0,5.0,2.0,,,284.0,N,0.0,0,52.0,
2015-08-26,-7.4,-16.8,-12.8,-1.8,52755,1007.1,999.4,1004.5,,4.0,4.0,1.0,,,141.0,SE,0.0,0,52.0,
2015-08-27,1.9,-15.7,-6.0,-1.8,52755,999.4,983.3,989.6,,35.0,21.0,6.0,,,235.0,S,0.0,0,52.0,
2015-08-28,-10.4,-14.4,-13.3,-1.8,52755,991.8,989.8,991.1,,17.0,13.0,3.0,,,219.0,SE,0.0,2,54.0,
2015-08-29,-4.1,-15.2,-9.7,-1.8,52755,990.4,987.1,988.9,,12.0,9.0,3.0,,,122.0,SE,0.0,0,52.0,
2015-08-30,-6.9,-15.4,-10.6,-1.8,52755,987.2,977.8,981.9,,7.0,6.0,2.0,,,291.0,E,0.0,0,52.0,
2015-08-31,0.2,-14.1,-6.1,-1.8,52755,985.6,967.8,978.8,,45.0,35.0,12.0,,,60.0,NE,0.0,0,52.0,
2015-09-01,-1.7,-10.2,-4.7,-1.8,52755,977.2,953.2,966.5,,46.0,34.0,15.0,,,227.0,SW,0.0,0,52.0,
2015-09-02,-10.3,-17.5,-14.8,-1.8,52755,995.2,968.3,985.4,,42.0,30.0,14.0,,,217.0,SW,0.0,0,45.0,
2015-09-03,-3.6,-17.8,-13.1,-1.8,52755,994.3,979.9,990.6,,39.0,20.0,5.0,,,128.0,SE,0.0,0,43.0,
2015-09-04,-0.4,-9.1,-5.2,-1.8,52755,980.1,958.9,965.8,,59.0,47.0,19.0,,,56.0,SW,0.0,13,56.0,
2015-09-05,-8.5,-14.7,-11.1,-1.8,52755,978.4,967.1,971.1,,26.0,21.0,10.0,,,223.0,SW,0.0,0,54.0,
2015-09-06,-6.2,-16.7,-13.4,-1.8,52755,984.1,974.9,981.6,,21.0,16.0,6.0,,,224.0,SW,0.0,0,53.0,
2015-09-07,0.4,-6.2,-2.8,-1.8,32755,974.8,967.9,970.5,,33.0,28.0,13.0,,,49.0,SE,0.0,0,53.0,
2015-09-08,-2.0,-16.2,-12.2,-1.8,32755,975.2,971.4,973.4,,21.0,16.0,7.0,,,16.0,NW,0.0,0,53.0,
2015-09-09,-9.0,-17.6,-13.6,-1.8,42755,997.4,975.3,985.9,,11.0,9.0,3.0,,,1.0,NW,0.0,0,53.0,
2015-09-10,-11.6,-18.4,-15.6,-1.8,42755,997.7,978.2,988.0,,12.0,9.0,5.0,,,264.0,W,0.0,0,53.0,
2015-09-11,-7.2,-15.0,-11.8,-1.8,52755,985.0,978.0,980.9,,14.0,12.0,5.0,,,222.0,SW,0.0,2,55.0,
2015-09-12,-11.5,-16.1,-15.1,-1.8,52755,985.0,973.9,979.0,,12.0,10.0,4.0,,,225.0,SW,0.0,0,55.0,
2015-09-13,-7.8,-19.1,-14.7,-1.8,52755,973.9,964.9,967.9,,8.0,6.0,2.0,,,299.0,NW,0.0,0,55.0,
2015-09-14,-12.9,-20.4,-16.2,-1.8,52755,977.9,971.2,975.6,,15.0,12.0,5.0,,,15.0,NW,0.0,0,55.0,
2015-09-15,-4.7,-14.2,-9.7,-1.8,52755,973.8,958.2,963.5,,30.0,22.0,8.0,,,127.0,SE,0.0,2,57.0,
2015-09-16,-7.8,-15.8,-10.8,-1.8,52755,994.6,968.1,983.9,,27.0,21.0,12.0,,,127.0,SE,0.0,0,54.0,
2015-09-17,-9.9,-18.2,-13.5,-1.8,42755,994.9,982.3,989.9,,11.0,9.0,3.0,,,288.0,NW,0.0,0,53.0,
2015-09-18,-5.7,-12.4,-8.8,-1.8,42755,994.6,981.5,988.3,,19.0,14.0,4.0,,,205.0,NW,0.0,4,57.0,
2015-09-19,-6.7,-12.8,-11.0,-1.8,42755,1000.9,994.6,998.5,,14.0,12.0,5.0,,,257.0,N,0.0,3,60.0,
2015-09-20,-3.3,-10.8,-7.2,-1.8,42755,998.0,984.8,989.6,,26.0,20.0,6.0,,,199.0,NW,0.0,0,58.0,
2015-09-21,-1.5,-8.9,-5.1,-1.8,42755,994.7,990.4,993.4,,18.0,13.0,5.0,,,207.0,W,0.0,0,58.0,
2015-09-22,-0.1,-3.9,-1.5,-1.8,42755,992.9,971.5,985.0,,46.0,29.0,14.0,,,311.0,NW,0.0,7,65.0,
2015-09-23,-3.1,-18.1,-13.0,-1.8,52755,980.1,972.3,976.1,,41.0,31.0,20.0,,,230.0,SW,0.0,0,60.0,
2015-09-24,-1.6,-19.5,-11.8,-1.7,52755,982.7,973.7,977.9,,39.0,31.0,11.0,,,269.0,SE,0.0,0,59.0,
2015-09-25,-3.1,-17.4,-11.6,-1.7,52755,994.3,973.4,981.9,,39.0,30.0,14.0,,,293.0,SW,0.0,0,64.0,
2015-09-26,-5.2,-17.1,-12.4,-1.8,52755,995.7,987.4,992.2,,34.0,23.0,6.0,,,128.0,SE,0.0,0,64.0,
2015-09-27,0.8,-5.9,-3.5,-1.8,42755,1007.9,985.2,995.0,,46.0,29.0,9.0,,,150.0,SE,0.0,15,79.0,
2015-09-28,2.7,-7.1,-4.0,-1.8,42755,1012.5,1008.0,1011.3,,11.0,9.0,3.0,,,286.0,N,0.0,0,78.0,
2015-09-29,3.8,-7.2,-1.7,-1.8,32755,1011.5,989.3,1002.8,,65.0,56.0,19.0,,,51.0,NE,0.5,0,78.0,
2015-09-30,1.6,-2.4,0.2,-1.7,32755,989.6,976.8,982.4,,66.0,51.0,31.0,,,58.0,NE,19.8,2,80.0,
2015-10-01,-1.3,-7.4,-3.9,-1.7,32555,997.5,980.9,991.3,,25.0,21.0,9.0,,,247.0,NW,0.0,2,82,
2015-10-02,1.5,-2.7,0.2,-1.7,32555,997.9,984.9,992.8,,47.0,41.0,22.0,,,6.0,N,11.9,15,97,
2015-10-03,3.8,-0.5,1.3,-1.7,32555,988.3,980.7,983.6,,32.0,26.0,7.0,,,23.0,E,3.8,0,96,
2015-10-04,4.8,-0.9,0.8,-1.7,32555,996.8,988.2,993.1,,45.0,42.0,7.0,,,31.0,E,3.3,0,89,
2015-10-05,5.2,-3.1,2.0,-1.7,32555,989.0,983.5,985.8,,53.0,45.0,14.0,,,3.0,N,9.9,0,76,
2015-10-06,-2.2,-7.9,-4.4,-1.7,32555,991.0,982.5,986.1,,33.0,30.0,9.0,,,342.0,SW,0.5,13,89,
2015-10-07,0.0,-6.9,-4.0,-1.7,51755,993.2,981.6,988.3,,45.0,38.0,12.0,,,7.0,NW,6.9,0,89,
2015-10-08,-0.4,-6.0,-2.9,-1.7,32755,992.9,987.5,990.4,,28.0,26.0,10.0,,,320.0,NW,1.8,16,105,
2015-10-09,0.3,-2.8,-0.8,-1.7,32755,992.1,988.7,990.6,,23.0,21.0,12.0,,,320.0,NW,3.0,11,116,
2015-10-10,1.1,0.2,0.6,-1.7,32755,991.4,983.7,986.9,,38.0,33.0,24.0,,,303.0,NW,14.7,15,131,
2015-10-11,0.3,-4.6,-2.2,-1.7,42255,990.2,984.9,987.9,,27.0,25.0,9.0,,,304.0,NW,0.3,0,131,
2015-10-12,-2.3,-7.8,-3.7,-1.7,42255,994.5,989.0,990.9,,26.0,24.0,9.0,,,308.0,NW,0.3,0,127,
2015-10-13,-7.1,-12.0,-9.2,-1.7,52255,998.6,994.1,995.4,,14.0,13.0,4.0,,,203.0,NW,0.0,0,124,
2015-10-14,-7.5,-9.8,-8.7,-1.7,52255,1005.4,998.6,1001.3,,15.0,13.0,7.0,,,195.0,SW,0.0,0,124,
2015-10-15,0.0,-10.6,-4.2,-1.7,52255,1005.4,984.0,995.2,,42.0,39.0,18.0,,,303.0,N,8.6,0,117,
2015-10-16,-1.2,-3.8,-2.5,-1.7,52255,984.5,975.7,978.4,,30.0,27.0,10.0,,,315.0,NW,1.8,0,143,
2015-10-17,-1.9,-4.3,-3.3,-1.7,52255,982.6,978.3,980.9,,23.0,19.0,5.0,,,67.0,NW,0.3,0,153,
2015-10-18,-3.5,-6.8,-5.2,-1.7,42255,978.5,966.1,971.6,,51.0,43.0,26.0,,,78.0,E,0.0,0,149,
2015-10-19,-2.6,-7.4,-5.0,-1.7,22744,990.2,971.8,980.7,,39.0,34.0,10.0,,,93.0,E,0.0,0,147,
2015-10-20,-6.3,-11.0,-9.4,-1.7,22744,996.4,990.2,994.6,,15.0,13.0,8.0,,,280.0,NW,0.0,0,147,
2015-10-21,-6.0,-10.1,-7.8,-1.7,32744,1003.6,995.8,999.5,,21.0,18.0,9.0,,,187.0,S,0.0,0,147,
2015-10-22,0.6,-6.1,-2.2,-1.7,32744,1003.0,993.5,998.9,,24.0,21.0,6.0,,,343.0,NW,0.5,2,148,
2015-10-23,-0.3,-2.4,-0.9,-1.7,32/44,1001.7,989.2,994.2,,17.0,15.0,7.0,,,215.0,NW,4.8,16,154,
2015-10-24,0.2,-4.4,-1.7,-1.7,32744,1002.7,997.3,999.7,,18.0,16.0,7.0,,,317.0,NW,0.3,0,154,
2015-10-25,1.9,-1.4,-0.2,-1.7,32744,999.9,997.7,999.1,,17.0,15.0,5.0,,,305.0,NW,10.2,1,154,
2015-10-26,1.8,-1.0,0.5,-1.7,52744,997.8,987.1,993.4,,24.0,23.0,7.0,,,319.0,NW,6.3,3,154,
2015-10-27,2.0,-1.6,-0.2,-1.7,52744,987.1,976.8,980.7,,35.0,32.0,9.0,,,323.0,N,6.9,2,152,
2015-10-28,2.1,-5.8,-1.6,-1.7,22754,982.6,974.5,978.4,,37.0,33.0,16.0,,,227.0,NW,1.0,4,157,
2015-10-29,-2.1,-6.2,-4.5,-1.6,32754,983.7,974.4,980.8,,22.0,18.0,9.0,,,227.0,SW,0.0,0,157,
2015-10-30,0.3,-2.8,-1.3,-1.7,22754,974.6,963.5,967.8,,19.0,17.0,8.0,,,112.0,E,4.3,13,172,
2015-10-31,-1.7,-5.2,-2.8,-1.7,22754,982.9,964.0,971.9,,14.0,13.0,6.0,,,117.0,E,1.5,3,170,
2015-11-01,-0.9,-8.0,-4.7,-1.7,32754,984.1,957.8,973.8,,59.0,51.0,15.0,,,6.0,N,2.8,0,159,
2015-11-02,-2.1,-6.0,-4.1,-1.7,22754,978.4,955.2,964.0,,33.0,28.0,16.0,,,91.0,S,0.0,5,158,
2015-11-03,-5.9,-9.1,-8.1,-1.7,22764,983.1,977.5,981.5,,23.0,19.0,9.0,,,196.0,SW,0.0,0,158,
2015-11-04,-6.2,-8.7,-7.3,-1.7,32765,998.1,975.9,986.8,,18.0,17.0,7.0,,,222.0,SW,0.0,0,156,
2015-11-05,-0.4,-8.7,-4.8,-1.7,42853,998.3,988.8,993.6,,19.0,17.0,4.0,,,314.0,NW,0.0,0,156,
2015-11-06,0.2,-1.8,-0.9,-1.7,42/45,991.8,986.8,988.6,,26.0,21.0,11.0,,,318.0,NW,0.3,3,158,
2015-11-07,-1.3,-4.5,-2.7,-1.7,52665,991.8,974.7,984.2,,30.0,25.0,7.0,,,165.0,W,0.0,0,157,
2015-11-08,-1.0,-6.6,-3.9,-1.6,42665,985.1,972.4,981.4,,46.0,39.0,12.0,,,10.0,NW,2.0,0,157,
2015-11-09,0.8,-2.0,-0.5,-1.6,/2/64,974.1,960.3,968.5,,48.0,43.0,27.0,,,4.0,N,13.2,0,156,
2015-11-10,0.6,-1.0,-0.3,-1.6,22665,978.5,960.7,971.3,,28.0,24.0,10.0,,,336.0,NW,2.5,0,157,
2015-11-11,2.6,-1.7,0.1,-1.5,22764,972.9,945.4,953.7,,50.0,46.0,17.0,,,30.0,E,0.3,0,157,
2015-11-12,1.5,-7.1,-2.4,-1.6,22865,969.3,957.6,965.5,,30.0,26.0,9.0,,,125.0,E,0.0,0,155,
2015-11-13,3.0,-0.3,1.1,-1.3,22861,964.8,959.1,961.6,,35.0,31.0,19.0,,,3.0,E,0.0,0,155,
2015-11-14,1.0,-1.9,-0.1,-1.2,22861,974.1,964.8,969.2,,30.0,26.0,12.0,,,360.0,E,0.0,0,154,
2015-11-15,0.4,-2.6,-1.0,-1.3,22762,976.5,972.9,974.5,,34.0,31.0,17.0,,,83.0,E,0.0,0,154,
2015-11-16,0.6,-2.0,-0.5,-1.3,22762,987.8,976.0,980.9,,33.0,30.0,18.0,,,8.0,N,0.0,0,153,
2015-11-17,0.5,-3.1,-0.8,-1.2,22851,995.8,987.8,993.1,,30.0,26.0,8.0,,,5.0,N,0.3,4,155,
2015-11-18,1.6,-2.0,-0.3,-1.2,22861,991.4,986.5,988.4,,32.0,29.0,15.0,,,97.0,E,0.0,0,147,
2015-11-19,0.4,-4.0,-1.3,-1.2,22761,996.0,991.1,994.5,,28.0,26.0,7.0,,,340.0,N,0.0,0,146,
2015-11-20,3.0,-1.3,0.3,-1.3,22761,994.5,985.5,989.3,,57.0,51.0,23.0,,,4.0,N,2.3,2,144,
2015-11-21,1.5,-3.0,-1.4,-1.3,22661,989.1,977.6,982.1,,51.0,46.0,18.0,,,8.0,NW,3.6,0,142,
2015-11-22,-1.6,-3.8,-2.8,-1.2,22661,982.9,974.9,978.4,,15.0,14.0,7.0,,,170.0,SW,0.3,0,143,
2015-11-23,3.2,-4.9,-0.7,-1.3,22661,982.9,959.6,969.8,,52.0,45.0,19.0,,,8.0,N,5.1,0,142,
2015-11-24,2.0,-0.9,0.3,-1.2,12750,965.9,959.0,963.6,,48.0,43.0,23.0,,,9.0,NW,3.8,0,141,
2015-11-25,0.9,-1.1,-0.4,-1.2,12750,971.8,956.6,962.8,,32.0,28.0,15.0,,,1.0,NW,0.5,0,142,
2015-11-26,1.6,-2.2,-0.1,-1.1,12750,978.6,971.8,975.9,,31.0,28.0,11.0,,,345.0,N,0.5,0,143,
2015-11-27,2.4,-1.4,0.4,-1.1,127/0,994.1,978.6,988.0,,31.0,29.0,15.0,,,198.0,NW,0.3,2,145,
2015-11-28,4.0,-0.7,1.9,-1.1,12840,994.2,976.8,985.7,,49.0,44.0,18.0,,,354.0,N,3.6,0,137,
2015-11-29,0.0,-1.2,-0.6,-1.3,12840,980.1,974.0,976.9,,22.0,20.0,7.0,,,341.0,NW,5.6,4,138,
2015-11-30,0.6,-1.8,-0.5,-1.2,32753,978.3,973.5,975.5,,33.0,29.0,17.0,,,337.0,NW,3.6,10,154,
2015-12-01,0.0,-2.3,-1.1,-1.2,42855,984.3,976.9,980.1,,28.0,25.0,12.0,,,305.0,W,0.0,1,153,
2015-12-02,3.2,-2.1,0.4,-1.2,42855,983.7,963.9,975.2,,58.0,48.0,13.0,,,19.0,N,1.5,0,152,
2015-12-03,2.1,-2.7,-0.5,-1.4,32853,985.1,962.4,971.1,,36.0,32.0,19.0,,,282.0,SW,4.1,9,150,
2015-12-04,-0.4,-3.7,-2.0,-1.4,53895,994.0,985.1,989.5,,22.0,18.0,6.0,,,254.0,W,0.5,1,141,
2015-12-05,1.1,-2.1,-0.8,-1.3,53895,992.8,987.7,989.2,,13.0,12.0,4.0,,,118.0,E,0.3,0,138,
2015-12-06,5.5,0.2,3.3,-1.2,33841,987.8,966.3,976.5,,49.0,41.0,19.0,,,11.0,N,16.0,0,131,
2015-12-07,2.6,-1.0,0.7,-1.2,33742,976.7,966.7,973.2,,35.0,31.0,15.0,,,314.0,NW,1.3,1,122,
2015-12-08,0.9,-1.1,-0.4,-1.2,33742,976.8,974.1,975.6,,19.0,18.0,10.0,,,305.0,NW,0.3,0,122,
2015-12-09,-0.3,-2.7,-1.4,-1.3,43755,974.1,967.3,970.2,,20.0,17.0,8.0,,,353.0,NW,2.0,5,128,
2015-12-10,0.5,-2.7,-1.7,-1.4,43755,967.3,964.2,965.3,,18.0,15.0,4.0,,,211.0,SW,0.0,0,124,
2015-12-11,3.0,-2.7,0.6,-1.3,43755,971.3,966.2,968.2,,46.0,41.0,17.0,,,96.0,E,1.0,0,123,
2015-12-12,4.0,-0.7,1.9,-0.8,33852,976.6,968.9,971.5,,41.0,38.0,16.0,,,104.0,E,0.3,0,121,
2015-12-13,5.4,0.2,2.8,-0.9,33852,988.3,976.4,982.9,,30.0,25.0,7.0,,,90.0,SE,0.0,0,120,
2015-12-14,2.0,-3.6,-1.5,-0.5,33852,990.4,988.2,989.3,,6.0,5.0,1.0,,,334.0,W,0.0,0,119,
2015-12-15,-0.6,-4.0,-2.2,-0.4,336/2,999.3,990.4,994.9,,6.0,5.0,2.0,,,99.0,W,0.0,0,118,
2015-12-16,-1.0,-2.3,-1.6,-0.5,33845,1004.2,999.2,1002.1,,12.0,11.0,4.0,,,195.0,SW,0.0,0,118,
2015-12-17,-0.3,-2.2,-1.4,-1.0,43845,1004.2,1000.8,1002.9,,17.0,13.0,8.0,,,202.0,SW,0.0,0,117,
2015-12-18,3.5,-1.0,0.3,-0.8,33845,1000.8,981.3,991.9,,23.0,18.0,6.0,,,129.0,SE,0.0,0,116,
2015-12-19,2.3,-0.3,1.0,-0.7,43845,981.3,974.0,976.8,,17.0,12.0,3.0,,,127.0,SE,0.0,0,114,
